,index,start_time,end_time,text,wav_path,alignment_path,emotion,valence,arousal,dominance,gender
3332,Ses02M_script02_1_F019,226.4700,228.4800,We didn't see them the first time either.,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F019.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_F019.wdseg,xxx,2.5000,2.5000,2.5000,F
3333,Ses02M_script02_1_F020,307.2600,308.7900,That's the wind.,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F020.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_F020.wdseg,neu,2.5000,2.5000,3.0000,F
3334,Ses02M_script02_1_F021,311.5800,312.9100,About what?,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F021.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_F021.wdseg,neu,2.5000,2.0000,2.0000,F
3335,Ses02M_script02_1_F022,314.6700,316.8300,It's ridiculous.,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F022.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_F022.wdseg,xxx,2.0000,2.5000,2.5000,F
3336,Ses02M_script02_1_M000,004.9300,008.2800,What time is it? They're supposed to run around midnight.,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M000.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M000.wdseg,xxx,4.0000,3.5000,2.5000,M
3337,Ses02M_script02_1_M001,008.3600,012.7800,"God, this great, isn't it? Like look at the night we go here, it couldn't be better.",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M001.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M001.wdseg,xxx,4.5000,3.5000,2.5000,M
3338,Ses02M_script02_1_M002,013.1700,019.0800,"I would have wanted to go a little further up the coast, get away from the lights and the people but I was afraid we'd miss it.",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M002.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M002.wdseg,xxx,4.0000,2.0000,2.0000,M
3339,Ses02M_script02_1_M003,019.1100,020.5400,How you doing?,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M003.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M003.wdseg,xxx,4.0000,3.0000,2.0000,M
3340,Ses02M_script02_1_M004,021.9200,028.1800,"Is that -- is that, no? Was that just foam? I can't even tell.",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M004.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M004.wdseg,xxx,4.0000,3.0000,2.0000,M
3341,Ses02M_script02_1_M005,028.3900,034.0000,"Although, I guess you can't tell it probably isn't them. Probably be unmistakable don't you think?",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M005.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M005.wdseg,xxx,4.0000,3.0000,1.5000,M
3342,Ses02M_script02_1_M006,034.4100,043.2700,How you doing? You know what I forgot? I forgot to bring my flashlight. How - how could I forget to bring my flashlight? How could I be so stupid?,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M006.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M006.wdseg,xxx,2.5000,2.5000,2.5000,M
3343,Ses02M_script02_1_M007,045.2400,048.4500,"You know the flashlight, the silver one, there is only one, isn't there?",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M007.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M007.wdseg,xxx,2.5000,2.0000,2.0000,M
3344,Ses02M_script02_1_M008,050.4000,051.7500,Who's is it?,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M008.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M008.wdseg,xxx,3.0000,3.0000,2.0000,M
3345,Ses02M_script02_1_M009,053.5400,055.8100,"Oh well, sure, yes.",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M009.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M009.wdseg,xxx,2.5000,2.0000,2.0000,M
3346,Ses02M_script02_1_M010,059.6100,066.0400,"No. No. Of course our flashlight yours and mine. Mi flashlight, es su flashlight, naturally.",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M010.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M010.wdseg,xxx,3.5000,2.5000,2.0000,M
3347,Ses02M_script02_1_M011,066.0700,071.2900,How could we forget to bring it?  I hope the moon stays out.,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M011.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M011.wdseg,xxx,4.0000,2.5000,2.0000,M
3348,Ses02M_script02_1_M012,071.5900,076.8800,"I wonder do they always run during a full moon? I can't remember if it was full last year, do you remember?",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M012.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M012.wdseg,xxx,4.0000,2.5000,2.0000,M
3349,Ses02M_script02_1_M013,078.2894,085.7500,"You cold, you want my jacket? We should've - we should've brought our blanket, our blanket, how could we forget to bring the blanket?",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M013.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M013.wdseg,xxx,3.5000,3.0000,2.5000,M
3350,Ses02M_script02_1_M014,085.8700,092.4100,"Oh, a six-pack, that's, should've brought a -- a six-pack be just the ticket right now. How could I forget,",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M014.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M014.wdseg,xxx,3.5000,3.0000,2.5000,M
3351,Ses02M_script02_1_M015,092.4252,097.2200,"oh man. Like a kid, it's amazing I got out of the house with my fly zipped.",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M015.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M015.wdseg,xxx,4.0000,3.5000,2.0000,M
3352,Ses02M_script02_1_M016,099.7938,106.1000,You think they can hear us talk or feel the vibrations in the sand when we move around?,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M016.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M016.wdseg,xxx,4.0000,2.5000,2.0000,M
3353,Ses02M_script02_1_M017,107.5200,109.1900,What you want my jacket?,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M017.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M017.wdseg,xxx,3.0000,3.5000,2.0000,M
3354,Ses02M_script02_1_M018,111.7800,117.1300,"Are you kidding, we'd miss it. We, we just got here. What's the point in coming down here if we just turn around and go home?",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M018.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M018.wdseg,xxx,2.5000,3.5000,3.0000,M
3355,Ses02M_script02_1_M019,118.7400,119.8500,Right.,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M019.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M019.wdseg,xxx,2.5000,3.0000,3.0000,M
3356,Ses02M_script02_1_M020,120.7400,122.4200,That's my point too.,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M020.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M020.wdseg,xxx,2.5000,3.5000,3.0000,M
3357,Ses02M_script02_1_M021,124.1000,132.9100,No. No. That's not my point. The point is there is no point in coming down here if we just leave. Don't you want to see it?,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M021.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M021.wdseg,xxx,2.5000,2.5000,3.0000,M
3358,Ses02M_script02_1_M022,134.6400,136.1200,Why not?,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M022.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M022.wdseg,xxx,2.5000,3.5000,2.0000,M
3359,Ses02M_script02_1_M023,138.7700,143.9600,"Honey, this is a natural phenomenon. I mean it only happens once a year.",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M023.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M023.wdseg,xxx,3.5000,3.5000,2.5000,M
3360,Ses02M_script02_1_M024,143.9900,152.0100,"Think about the people in Kansas, they- they'd have to get a plane ticket and hotel reservations to see this. We live forty minutes away it's too good to pass up.",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M024.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M024.wdseg,xxx,3.5000,3.5000,3.5000,M
3361,Ses02M_script02_1_M025,158.0100,168.1327,"Yea, but that moment on the beach is the highlight of their little lives. I mean all that flopping is laying eggs or what do you, mating or spotting or something like that.",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M025.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M025.wdseg,xxx,3.0000,4.0000,3.0000,M
3362,Ses02M_script02_1_M026,168.1740,171.5500,"This is a big night for these guys, life's last orgy.",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M026.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M026.wdseg,xxx,4.5000,3.0000,2.5000,M
3363,Ses02M_script02_1_M027,178.6400,180.0900,Yes they do.,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M027.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M027.wdseg,xxx,3.5000,3.5000,2.5000,M
3364,Ses02M_script02_1_M028,180.4600,190.4100,"Okay. But it's fish that do something none of the other fish do. Like the swallows returning to Capistrano, or the Lemmings throwing themselves off the cliffs",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M028.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M028.wdseg,xxx,3.0000,4.0000,2.5000,M
3365,Ses02M_script02_1_M029,190.4400,198.2500,"you know there is like, there is a certain mystery here, a magic, a bit of the unexplainable. I don't see how you cannot be interested.",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M029.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M029.wdseg,xxx,3.0000,3.5000,3.0000,M
3366,Ses02M_script02_1_M030,199.1400,200.3600,For real?,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M030.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M030.wdseg,xxx,2.0000,2.5000,1.5000,M
3367,Ses02M_script02_1_M031,201.7700,206.6400,I don't get it. The first time we came here you said it was the best night of your life.,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M031.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M031.wdseg,xxx,2.0000,2.5000,3.0000,M
3368,Ses02M_script02_1_M032,206.7100,215.3500,"And then last year I remember specifically you were so excited that you stubbed your toe on the way pushing me out of the house, and you didn't even notice until we got in the car.",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M032.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M032.wdseg,xxx,2.5000,2.5000,2.5000,M
3369,Ses02M_script02_1_M033,225.1800,227.2300,We weren't in a good spot.,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M033.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M033.wdseg,xxx,2.5000,2.5000,2.5000,M
3370,Ses02M_script02_1_M034,228.1900,234.6100,We just weren't in a good spot; this is a much better spot. I've got good instincts for these things.,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M034.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M034.wdseg,xxx,4.0000,2.0000,2.0000,M
3371,Ses02M_script02_1_M035,235.0000,240.1200,"There is that, oh no that's just seaweed, isn't it?",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M035.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M035.wdseg,xxx,2.5000,2.0000,2.0000,M
3372,Ses02M_script02_1_M036,240.1400,249.8600,"This is, this is great, isn't it? I wouldn't miss this for anything. Now listen to this, I know you're not interested but just listen.",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M036.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M036.wdseg,xxx,4.5000,3.0000,2.5000,M
3373,Ses02M_script02_1_M037,250.6700,255.4100,"Out there somewhere there is this huge mass of silver fish headed this way,",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M037.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M037.wdseg,xxx,4.0000,3.0000,2.5000,M
3374,Ses02M_script02_1_M038,255.4800,264.0400,"they don't why, we don't know why. They didn't take a vote or anything; they didn't get a map or an invitation.",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M038.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M038.wdseg,xxx,3.5000,3.0000,2.5000,M
3375,Ses02M_script02_1_M039,264.1100,282.9385,"Just all as one. This little time sensitive firecracker, instinctual firecracker in their body just went off and all as one they turned and formed a line as long the California coast and started swimming. They're swimming right now as if that's the only thing that matters.",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M039.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M039.wdseg,xxx,3.5000,3.5000,2.5000,M
3376,Ses02M_script02_1_M040,282.9700,294.5000,"It's single mindedness, with no mind, it's urgency that's pure urge, they don't know what drives them. They don't ask it a name or ask it a question,",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M040.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M040.wdseg,xxx,3.0000,3.5000,2.5000,M
3377,Ses02M_script02_1_M041,294.9900,304.3800,"they just turn as one and start the swim and brings them right here to this spot where we stand, for a massive celebration of sex and death.",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M041.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M041.wdseg,xxx,4.0000,3.5000,2.5000,M
3378,Ses02M_script02_1_M042,304.4400,307.9100,Look at me; I'm giving myself goose bumps all my hairs are popping up.,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M042.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M042.wdseg,xxx,4.5000,3.0000,2.5000,M
3379,Ses02M_script02_1_M043,309.9600,311.5100,"Well, so what do you think?",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M043.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M043.wdseg,xxx,3.0000,2.0000,1.5000,M
3380,Ses02M_script02_1_M044,312.9600,314.5700,What I was saying.,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M044.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_1/Ses02M_script02_1_M044.wdseg,xxx,3.0000,2.5000,1.5000,M
3381,Ses02M_script02_2_F000,005.3800,007.1300,About what?,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F000.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_2/Ses02M_script02_2_F000.wdseg,xxx,3.0000,2.0000,3.0000,F
3382,Ses02M_script02_2_F001,008.4200,010.3700,It's ridiculous.,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F001.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_2/Ses02M_script02_2_F001.wdseg,xxx,3.0000,2.0000,2.5000,F
3383,Ses02M_script02_2_F002,013.9900,020.9200,It's PR. Someone sold you a bill of goods that this wonderful event is going to take place on the beach.,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F002.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_2/Ses02M_script02_2_F002.wdseg,xxx,2.0000,3.5000,3.5000,F
3384,Ses02M_script02_2_F003,022.7300,034.9900,"Yea, sure everyone was sold the same story. I mean it keeps us all excited, keeps us coming back for more, keeps us thinking that life is going to start any second now if we can just get in on the action and find the right spot.",data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F003.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_2/Ses02M_script02_2_F003.wdseg,xxx,2.0000,3.5000,4.0000,F
3385,Ses02M_script02_2_F004,036.6700,039.6200,I'm sorry but it's still just fish to me.,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F004.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_2/Ses02M_script02_2_F004.wdseg,xxx,2.0000,3.5000,3.5000,F
3386,Ses02M_script02_2_F005,046.5600,054.3700,Goddamn it Augie don't ask me that. I hate it when you ask me that. You always ask me that. It's insulting.,data/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F005.wav,data/IEMOCAP_full_release/Session2/sentences/ForcedAlignment/Ses02M_script02_2/Ses02M_script02_2_F005.wdseg,ang,1.5000,4.5000,4.5000,F
